time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.odom_x,.odom_y,.odom_theta,.meas_rho,.meas_beta,.meas_theta,.delta_t,.gt_rho,.gt_beta,.gt_theta,.case0_x,.case0_y,.case0_t,rho,bearing,.case1_t,.case2_x,.case2_y,.case2_t,.case3_x,.case3_y,.case3_t,.case4_x,.case4_y,.case4_t,.case4_vj,.case4_wj
1970/01/01/09:01:17.076000,1155,77,74000000,0,1.071737359,0.2340684498,0.01016466898,1.097000003,12.31999969,315.2837979,0.1,-1.039825,1.781559,5.502740351,-2.685572863,-1.1525563,5.501962185,-0.9856268773,1.543711526,5.146800041,-2.95287466,-1.245006204,5.438739185,-2.687011242,-1.153074384,5.487366025,-2.701534271,-1.236259699,1.347760702,0.3675514758,0.03326614574
1970/01/01/09:01:17.176000,1156,77,123000000,0,1.075970952,0.2238022798,0.009408268817,1.098999977,11.75,315.2686495,0.049,-1.050569,1.779326,5.502475962,-2.682893515,-1.138932109,5.502135277,-0.996020371,1.548608663,5.190423489,-2.97459197,-1.245480418,5.435567443,-2.683637142,-1.139192224,5.4935962,-2.66863656,-1.10797739,1.354829285,0.3477602005,0.05150702596
1970/01/01/09:01:17.274000,1157,77,176000000,0,1.083464873,0.2318791882,0.008505700117,1.10800004,12.07999992,315.2510976,0.053,-1.062054,1.775676,5.502169625,-2.67434454,-1.140708447,5.501976967,-1.012844073,1.554730138,5.243366241,-2.943633556,-1.245497704,5.439618353,-2.674240351,-1.140776753,5.502350871,-2.611211538,-1.175121427,1.360519059,0.3752496839,0.05634397641
1970/01/01/09:01:17.275000,1158,77,273000000,0,1.08215768,0.2470521972,0.007077458788,1.110000014,12.85999966,315.1847143,0.097,-1.076704,1.76959,5.501011017,-2.67604208,-1.125677705,5.501337528,-1.028400119,1.571383161,5.272565842,-2.994052887,-1.249953389,5.430869047,-2.675364494,-1.125569463,5.507121269,-2.672114134,-1.069180608,1.364446049,0.3267450631,0.06669768691
1970/01/01/09:01:17.375000,1159,77,323000000,0,1.083582108,0.2585454146,0.005781379949,1.113999963,13.42000008,315.1514287,0.05,-1.089392,1.763267,5.500430073,-2.674832344,-1.115824819,5.5011549,-1.03634934,1.588466424,5.290402889,-3.014868736,-1.250575304,5.427742604,-2.673802853,-1.115661383,5.511063699,-2.674041748,-1.057043552,1.368390493,0.324641794,0.06829446554
1970/01/01/09:01:17.425000,1160,77,373000000,0,1.085212006,0.2471517338,0.003996045128,1.113000035,12.82999992,315.1106503,0.05,-1.104861,1.756181,5.499718355,-2.687826872,-1.142229438,5.499515533,-1.045673833,1.612458484,5.199018478,-2.98135972,-1.250010252,5.432415251,-2.688323259,-1.142429709,5.494043175,-2.744320869,-1.204064727,1.37256183,0.3447799683,0.02728196606
1970/01/01/09:01:17.524000,1161,77,425000000,0,1.078681288,0.2532010432,0.002648726445,1.10800004,13.21000004,315.1373799,0.052,-1.119137,1.748828,5.500184876,-2.684577227,-1.140077114,5.499528408,-1.058094699,1.629390061,5.223744869,-2.972099066,-1.249343395,5.434044365,-2.684678555,-1.140170574,5.497901146,-2.662511826,-1.155400634,1.377919991,0.3443337679,0.04515504092
1970/01/01/09:01:17.525000,1162,77,473000000,0,1.084473195,0.3066705591,0.001451067272,1.126999974,15.78999996,315.1070651,0.048,-1.132573,1.742681,5.499655782,-2.689245462,-1.130182028,5.498814106,-1.071867491,1.643538802,5.234119892,-3.017531633,-1.253617883,5.425780181,-2.6892488,-1.13025558,5.498301152,-2.705427408,-1.076175332,1.383889017,0.3123533726,0.0527716279
1970/01/01/09:01:17.625000,1163,77,574000000,0,1.097140738,0.2532948977,0.0004941676804,1.126000047,13,315.2412045,0.101,-1.146781,1.735801,5.501996956,-2.684989452,-1.158350587,5.498609066,-1.086607655,1.654685079,5.225773811,-2.912317276,-1.245913863,5.443609897,-2.685116768,-1.158469677,5.496531967,-2.638231277,-1.29349637,1.390416549,0.3877673149,0.03272989392
1970/01/01/09:01:17.674000,1164,77,673000000,0,1.102882624,0.221979545,0.000530287583,1.125,11.38000011,315.0297887,0.099,-1.160936,1.728836,5.498307055,-2.694243431,-1.128229737,5.497975349,-1.098687037,1.650846331,5.245050907,-3.087549925,-1.274980783,5.406124655,-2.694122553,-1.128275871,5.498418156,-2.750018358,-1.003154993,1.397694572,0.2594451904,0.06298911572
1970/01/01/09:01:17.823000,1165,77,723000000,0,1.114709998,0.2136506469,0.001223059852,1.13499999,10.85000038,315.3509083,0.05,-1.174414,1.721822,5.50391165,-2.701244593,-1.135411263,5.498269081,-1.109974733,1.636705394,5.209402561,-3.083786726,-1.274579167,5.406795625,-2.7018888,-1.135649681,5.490855996,-2.75394249,-1.099074483,1.405356567,0.280036062,0.05433923379
1970/01/01/09:01:17.874000,1166,77,773000000,0,1.125439692,0.1752330819,0.002374527483,1.139000058,8.850000381,315.1364346,0.05,-1.187226,1.715275,5.500168376,-2.69449544,-1.132957458,5.498451233,-1.124306921,1.614955648,5.259381294,-3.062281847,-1.27251637,5.410671775,-2.694288492,-1.133006811,5.499232773,-2.655655861,-1.13217926,1.413367628,0.307592392,0.07085138559
1970/01/01/09:01:17.924000,1167,77,823000000,0,1.123319131,0.155273958,0.004023034861,1.133999944,7.869999886,315.2885238,0.05,-1.200448,1.708449,5.502822834,-2.700272322,-1.124924779,5.498789787,-1.13734757,1.587092371,5.248469353,-3.104573965,-1.276206851,5.402870242,-2.700328588,-1.125033736,5.4966507,-2.731339216,-1.071022034,1.420052239,0.2887893915,0.06859725714
1970/01/01/09:01:17.924000,1168,77,873000000,0,1.128432207,0.1122346969,0.005734120803,1.133999944,5.679999828,314.9078605,0.05,-1.213696,1.701477,5.496179005,-2.711783409,-1.147283554,5.496793747,-1.145821542,1.559831035,5.176463604,-3.067659616,-1.272538185,5.40961254,-2.713195562,-1.147738218,5.482276444,-2.760380745,-1.194688916,1.425427853,0.3205397725,0.03555042297
1970/01/01/09:01:18.025000,1169,77,973000000,0,1.132779905,0.1088747572,0.007879868184,1.138000011,5.489999771,314.8955491,0.1,-1.226383,1.694393,5.495964132,-2.720466137,-1.127777338,5.495914459,-1.154260751,1.527538071,5.19345665,-3.169775248,-1.284873009,5.3897633,-2.721982956,-1.128305912,5.481793586,-2.7756598,-1.013091326,1.429581737,0.2551875114,0.07505500317
1970/01/01/09:01:18.075000,1170,78,73000000,0,1.139971159,0.09592642006,0.009261212391,1.144000053,4.809999943,314.8473855,0.1,-1.239206,1.686367,5.495123518,-2.713982105,-1.124660254,5.495728016,-1.16824698,1.504504924,5.254232883,-3.149453163,-1.282718062,5.39338762,-2.714441061,-1.124879837,5.491081182,-2.685180187,-1.09813714,1.43399742,0.3019960523,0.07985669374
1970/01/01/09:01:18.224000,1171,78,124000000,0,1.144616561,0.08807344634,0.01077949925,1.148000002,4.400000095,314.8272,0.051,-1.251023,1.679225,5.494771215,-2.710368633,-1.103961587,5.495798111,-1.174804955,1.47981471,5.300321102,-3.19872117,-1.28659451,5.384534303,-2.709891081,-1.103949428,5.499950592,-2.697418451,-1.013017058,1.439320674,0.2860276401,0.08803098649
1970/01/01/09:01:18.224000,1172,78,173000000,0,1.141176678,0.1249791725,0.0129526231,1.148000002,6.25,314.7900398,0.049,-1.264008,1.672254,5.494122647,-2.706169844,-1.121486902,5.494769096,-1.172921982,1.447198823,5.303548336,-3.126182318,-1.280407071,5.397198502,-2.705369473,-1.12137413,5.501483146,-2.664939404,-1.196225405,1.44534206,0.3473247886,0.05362814665
1970/01/01/09:01:18.275000,1173,78,273000000,0,1.136086778,0.1578471721,0.01500469067,1.146999955,7.909999847,314.7443412,0.1,-1.27677,1.665053,5.493325056,-2.716933966,-1.110388517,5.493749142,-1.175756473,1.408589051,5.269563198,-3.212470055,-1.291107535,5.37988675,-2.71673584,-1.110414505,5.495227937,-2.770397425,-1.050571561,1.451572886,0.2907914817,0.05766761303
1970/01/01/09:01:18.373000,1174,78,323000000,0,1.135380098,0.1889790604,0.01595181374,1.151000023,9.449999809,314.7305487,0.05,-1.288963,1.657857,5.493084332,-2.717453718,-1.116272092,5.493302822,-1.18198157,1.387148226,5.264115334,-3.18909049,-1.288892746,5.38426197,-2.717345715,-1.116319418,5.494054023,-2.724270105,-1.120158911,1.457751351,0.3095615506,0.05637835339
1970/01/01/09:01:18.423000,1175,78,373000000,0,1.128053284,0.2286850239,0.01660739974,1.151000023,11.46000004,314.6820858,0.05,-1.300607,1.650478,5.492238494,-2.723667622,-1.144545913,5.492006779,-1.188404353,1.367866209,5.21186924,-3.103466749,-1.279171228,5.401276414,-2.724523306,-1.144785047,5.483375196,-2.729926109,-1.261108756,1.464435962,0.341961205,0.0345291011
1970/01/01/09:01:18.476000,1176,78,423000000,0,1.119245318,0.2507963602,0.0160250101,1.146999955,12.63000011,314.6945146,0.05,-1.31268,1.643052,5.492455418,-2.720136642,-1.144025326,5.491976738,-1.205205569,1.359325544,5.234511852,-3.07721138,-1.274902105,5.40725464,-2.720566034,-1.144150496,5.487172131,-2.68309617,-1.190494299,1.472150317,0.3341781795,0.04953074455
1970/01/01/09:01:18.524000,1177,78,475000000,0,1.107569806,0.2942875934,0.01596727152,1.146000028,14.88000011,314.7029577,0.052,-1.325601,1.63508,5.492602778,-2.710618258,-1.139242768,5.492053986,-1.210474328,1.352075925,5.29077816,-3.039399385,-1.268176079,5.416121844,-2.710025072,-1.139204264,5.497712139,-2.634825468,-1.17212069,1.480405725,0.3384750485,0.0679923892
1970/01/01/09:01:18.574000,1178,78,523000000,0,1.117945095,0.2862077309,0.01648166941,1.154000044,14.35999966,314.6829467,0.048,-1.33805,1.627793,5.49225352,-2.71279788,-1.135140896,5.491828442,-1.212092046,1.341480298,5.285392284,-3.063965559,-1.27184999,5.410662476,-2.712258101,-1.135131478,5.497284357,-2.711296797,-1.127913475,1.488032814,0.3229141831,0.06270746887
1970/01/01/09:01:18.624000,1179,78,573000000,0,1.105710995,0.3049788408,0.01675592922,1.146999955,15.42000008,314.6347219,0.05,-1.350912,1.620292,5.491411838,-2.710087061,-1.120749474,5.49158287,-1.219463861,1.332964641,5.318743229,-3.107831001,-1.27778542,5.401251976,-2.708920956,-1.1206218,5.503591661,-2.693115473,-1.062519073,1.493670227,0.3130165339,0.08036783338
1970/01/01/09:01:18.674000,1180,78,623000000,0,1.078823045,0.3461645178,0.0160431945,1.133000016,17.79000092,314.6140666,0.05,-1.363208,1.612631,5.491051335,-2.715818644,-1.153344274,5.490702629,-1.237166789,1.338836863,5.258293152,-3.002177477,-1.264430165,5.423949424,-2.715507507,-1.15337503,5.493622724,-2.727862835,-1.271685839,1.497684484,0.3426906466,0.05250410363
1970/01/01/09:01:18.723000,1181,78,674000000,0,1.076100834,0.385299897,0.01595444049,1.143000007,19.70000076,314.573847,0.051,-1.375144,1.605038,5.49034937,-2.712060928,-1.142231584,5.490459919,-1.246254957,1.340229029,5.298005104,-3.026487589,-1.268059492,5.418612723,-2.711125135,-1.142152548,5.500167076,-2.677441835,-1.139909863,1.501489302,0.3210963011,0.0924756676
1970/01/01/09:01:18.774000,1182,78,723000000,0,1.086934243,0.3535858685,0.01526489295,1.143000007,18.02000046,314.5632386,0.049,-1.387267,1.597234,5.49016422,-2.714284897,-1.121379256,5.49034071,-1.265522799,1.340905378,5.312757492,-3.124863625,-1.283061266,5.396288578,-2.713181973,-1.121306181,5.502740208,-2.733727932,-1.018404961,1.50662057,0.2950837612,0.09972958267
1970/01/01/09:01:18.824000,1183,78,773000000,0,1.088712406,0.3545846211,0.01497362323,1.144999981,18.04000092,314.5276812,0.05,-1.399264,1.5891,5.489543626,-2.716854811,-1.136047006,5.489459038,-1.279082795,1.336422045,5.28635788,-3.078866959,-1.277377248,5.406119708,-2.715974808,-1.135969281,5.498772983,-2.726471901,-1.16397357,1.513322635,0.3269188106,0.07306523621
1970/01/01/09:01:18.873000,1184,78,824000000,0,1.113990759,0.3198525907,0.01474799419,1.159000039,16.02000046,314.5066849,0.051,-1.411411,1.580545,5.489177172,-2.726152658,-1.131532311,5.488911629,-1.285901298,1.33665722,5.257842541,-3.130986929,-1.28388536,5.394897346,-2.725739479,-1.131541133,5.493211273,-2.778013468,-1.086788654,1.520670471,0.3083674908,0.07673662901
1970/01/01/09:01:18.923000,1185,78,873000000,0,1.106190471,0.3180309646,0.01437520365,1.151000023,16.04000092,314.472853,0.049,-1.423116,1.572712,5.488586692,-2.735161543,-1.160945773,5.487679482,-1.295035294,1.337012767,5.192109108,-3.054664135,-1.27523613,5.410923604,-2.735646009,-1.161103964,5.48138905,-2.769292831,-1.253692985,1.527913587,0.3485452235,0.04803712666
1970/01/01/09:01:19.023000,1186,78,923000000,0,1.09289752,0.3380992938,0.01401325197,1.144000053,17.19000053,314.4950914,0.05,-1.434603,1.564711,5.488974826,-2.741631985,-1.155907393,5.487500668,-1.306807081,1.334679402,5.186070442,-3.095199585,-1.280797958,5.401946966,-2.742328405,-1.156070828,5.478242997,-2.775679111,-1.135639548,1.534825091,0.3274021447,0.06147807837
1970/01/01/09:01:19.074000,1187,78,974000000,0,1.093438539,0.3397309483,0.01396539309,1.144999981,17.26000023,314.6635313,0.051,-1.445887,1.556475,5.491914657,-2.744444847,-1.187222958,5.487235069,-1.320417092,1.323289402,5.152934074,-2.975179195,-1.265061378,5.428204004,-2.745735168,-1.187526703,5.471161489,-2.732255459,-1.323338985,1.541701688,0.3809179068,0.04067602009
1970/01/01/09:01:19.075000,1188,79,73000000,0,1.109605553,0.2944138614,0.01401730913,1.148000002,14.85999966,314.4241161,0.099,-1.456788,1.548602,5.487736074,-2.744500399,-1.189765692,5.486629486,-1.327525674,1.316105113,5.189272881,-2.939022541,-1.25755775,5.437297408,-2.745694876,-1.190137148,5.473586325,-2.705575705,-1.252717495,1.548770272,0.3617798686,0.07852401584
1970/01/01/09:01:19.175000,1189,79,173000000,0,1.098751122,0.3038847468,0.01360069191,1.139999986,15.46000004,314.3630143,0.1,-1.467681,1.540824,5.486669645,-2.730512142,-1.178610086,5.486983299,-1.337847796,1.314650279,5.334486961,-2.886456251,-1.246551633,5.450213615,-2.729640722,-1.178444624,5.494399671,-2.617260933,-1.211761951,1.555594509,0.3760666847,0.12824893
1970/01/01/09:01:19.275000,1190,79,274000000,0,1.113681211,0.2907150013,0.01327859402,1.151000023,14.63000011,314.3176493,0.101,-1.478859,1.532843,5.485877878,-2.735902786,-1.167420149,5.486129284,-1.347658461,1.314177754,5.328221798,-2.977557659,-1.265061855,5.428790394,-2.734789371,-1.167161584,5.495194141,-2.741263151,-1.122713327,1.561458815,0.3061927557,0.1210853383
1970/01/01/09:01:19.425000,1191,79,323000000,0,1.111468076,0.2990648254,0.01310130447,1.151000023,15.06000042,314.6361952,0.049,-1.490281,1.524619,5.491437553,-2.733429193,-1.171779156,5.486804962,-1.366499637,1.304578472,5.329012394,-2.937698603,-1.257810116,5.437919859,-2.732207775,-1.171587586,5.497155074,-2.714315176,-1.188811898,1.565630152,0.3235628009,0.1122233197
1970/01/01/09:01:19.425000,1192,79,374000000,0,1.106763466,0.2814934101,0.01306282491,1.14199996,14.27000046,314.2797508,0.051,-1.501462,1.516921,5.485216424,-2.739282131,-1.159243822,5.485855103,-1.379105201,1.298867548,5.325911045,-3.027119875,-1.274098039,5.417901699,-2.737837791,-1.158953547,5.497566883,-2.761185884,-1.089030385,1.568946278,0.2884984612,0.1288569123
1970/01/01/09:01:19.525000,1193,79,473000000,0,1.108301333,0.2711996109,0.0130401922,1.141000032,13.75,314.2625179,0.099,-1.512777,1.508747,5.484915652,-2.743879795,-1.18713963,5.484282017,-1.385639508,1.297474837,5.263670444,-2.9114995,-1.254149556,5.44285268,-2.743419647,-1.187122464,5.487122838,-2.743688822,-1.285731554,1.572663829,0.3472229838,0.07146916538
1970/01/01/09:01:19.574000,1194,79,574000000,0,1.110834635,0.2734639558,0.01308740922,1.144000053,13.82999992,314.2017671,0.101,-1.523747,1.500826,5.483855351,-2.742201328,-1.172497392,5.484172344,-1.397126241,1.286362639,5.306585789,-2.969615459,-1.265290499,5.429695312,-2.740756512,-1.172244906,5.49537218,-2.721729517,-1.143288732,1.578650308,0.3171989024,0.1110133231
1970/01/01/09:01:19.675000,1195,79,673000000,0,1.112590237,0.2987421137,0.01339713173,1.15199995,15.02999973,314.140818,0.099,-1.53481,1.492565,5.48279159,-2.732358217,-1.158249855,5.484231472,-1.39921053,1.2760699,5.393805981,-2.972274065,-1.265057206,5.429510776,-2.728517532,-1.15734458,5.513860408,-2.660987854,-1.128504515,1.586434477,0.3372995257,0.131205231
1970/01/01/09:01:19.824000,1196,79,723000000,0,1.107825216,0.2893928954,0.01377099898,1.144999981,14.64000034,314.119922,0.05,-1.545243,1.484535,5.482426884,-2.740902424,-1.16216433,5.483247757,-1.400738883,1.263743291,5.338346481,-2.998221874,-1.26929152,5.423981373,-2.738321066,-1.161761999,5.504704241,-2.776685238,-1.148586869,1.595370563,0.3213272095,0.1168676317
1970/01/01/09:01:19.825000,1197,79,773000000,0,1.115959192,0.2650358064,0.01361982714,1.146999955,13.35999966,314.0606985,0.05,-1.555431,1.476413,5.48139324,-2.745809317,-1.158816099,5.482139111,-1.414600396,1.251087978,5.327201366,-3.030421495,-1.273842096,5.417550091,-2.743139744,-1.158319235,5.503154103,-2.763376474,-1.120842099,1.602892932,0.3231994212,0.1272191703
1970/01/01/09:01:19.925000,1198,79,874000000,0,1.114884573,0.260878027,0.01335975177,1.144999981,13.17000008,314.0535675,0.101,-1.56579,1.468167,5.481268781,-2.758771181,-1.193159461,5.479961872,-1.424198539,1.247407215,5.219441891,-2.931200743,-1.257230759,5.438370291,-2.758396626,-1.193218827,5.481802587,-2.797953844,-1.302142262,1.609071397,0.3562774062,0.05789598823
1970/01/01/09:01:19.977000,1199,79,973000000,0,1.125038264,0.2907451936,0.01445928568,1.161999941,14.48999977,314.0437797,0.099,-1.576205,1.459811,5.481097952,-2.766372442,-1.203347802,5.479137897,-1.42465033,1.227933371,5.190234661,-2.909441948,-1.2527771,5.44348139,-2.766941786,-1.203621745,5.473411862,-2.783494711,-1.258041382,1.614045586,0.3491717577,0.07364364713
1970/01/01/09:01:20.075000,1200,80,74000000,0,1.125443123,0.2891740625,0.01482542872,1.161999941,14.40999985,313.9806115,0.101,-1.586276,1.45128,5.479995458,-2.773868084,-1.192234397,5.478478432,-1.428903534,1.218766918,5.204462528,-2.995711565,-1.268979311,5.424415354,-2.774501801,-1.192531228,5.47257847,-2.804268837,-1.132177114,1.619508466,0.3097752929,0.1043003201
1970/01/01/09:01:20.175000,1201,80,123000000,0,1.121515657,0.2760933972,0.01437182372,1.154999971,13.82999992,313.9607131,0.049,-1.5963,1.442637,5.479648166,-2.777586699,-1.175437212,5.478538036,-1.439741994,1.218463965,5.223995209,-3.077796221,-1.281683922,5.407344464,-2.777965069,-1.175641179,5.474289064,-2.814435244,-1.059417725,1.625268053,0.2963005602,0.1128606424
1970/01/01/09:01:20.275000,1202,80,173000000,0,1.124580174,0.2925120432,0.01360287133,1.161999941,14.57999992,313.9198516,0.05,-1.606294,1.434043,5.478934999,-2.80095458,-1.176620603,5.477025986,-1.455277795,1.218792339,5.142994881,-3.157850981,-1.290584326,5.392401878,-2.803595304,-1.177128077,5.453822438,-2.942220211,-1.051008463,1.630975279,0.2690222263,0.09312030673
1970/01/01/09:01:20.323000,1203,80,223000000,0,1.114496217,0.2915511426,0.01284074849,1.15199995,14.65999985,314.2441419,0.05,-1.615825,1.425636,5.484594932,-2.78515625,-1.191343665,5.478462696,-1.469000895,1.222040551,5.202882767,-3.053783417,-1.284757733,5.409253601,-2.786374569,-1.191580057,5.465757076,-2.709679604,-1.280579209,1.63622872,0.3307341337,0.08651046455
1970/01/01/09:01:20.373000,1204,80,273000000,0,1.10812386,0.2960918897,0.01307831182,1.146999955,14.96000004,314.0330448,0.05,-1.625544,1.417319,5.480910592,-2.786833048,-1.18568635,5.478420734,-1.476475564,1.211240722,5.21914196,-3.070564747,-1.286553383,5.406080786,-2.787851334,-1.185920119,5.467606191,-2.768746138,-1.194773912,1.641761414,0.3054241538,0.09121242911
1970/01/01/09:01:20.374000,1205,80,373000000,0,1.122843463,0.295200928,0.0132601277,1.161000013,14.72999954,313.8090979,0.1,-1.634929,1.409319,5.47700198,-2.784855366,-1.165308833,5.478025913,-1.478947326,1.20490854,5.282137394,-3.129614115,-1.29399097,5.39439917,-2.784750938,-1.165440798,5.477795605,-2.76306653,-1.086849332,1.648707825,0.2836669683,0.1224694178
1970/01/01/09:01:20.524000,1206,80,423000000,0,1.123698578,0.2755909642,0.01310968406,1.156999946,13.77999973,314.1639327,0.05,-1.644651,1.401057,5.483195017,-2.780991077,-1.165301561,5.478791237,-1.491595822,1.191598052,5.298569679,-3.108438969,-1.291414618,5.398625378,-2.780468225,-1.165409803,5.481967632,-2.75680542,-1.158425808,1.657225031,0.2970137,0.1129738018
1970/01/01/09:01:20.525000,1207,80,473000000,0,1.098570089,0.3400642651,0.01256157222,1.149999976,17.20000076,313.7670783,0.05,-1.654294,1.392816,5.476268601,-2.775025606,-1.16776526,5.478030205,-1.502377429,1.186763454,5.334764481,-3.062299252,-1.284285545,5.408473257,-2.773485184,-1.167701721,5.48991007,-2.712929249,-1.208851576,1.666649809,0.3262837529,0.1094823852
